Key,ID,location.lat,location.lon,name,building_type,arch_style,age,religion,image link,description,open_hours ,day_off,refined
way_754264564,"('way', 754264564)",10.417262749999999,106.97136363054858,Lăng Ông Thủy Tướng,mausoleum,vietnamese,1911,vietnamese_folk,https://cdn3.ivivu.com/2022/11/Anh-1-1618721507.jpg,"Lăng Ông Thủy Tướng là tên gọi dân gian của Đình Thần Thắng Tam (còn gọi là Lăng Ông Nam Hải), một di tích lịch sử văn hóa cấp Quốc gia nổi tiếng tại thành phố Vũng Tàu. Nơi đây thờ cúng Thần Nam Hải (cá voi), vị thần hộ mệnh của ngư dân theo tín ngưỡng dân gian vùng biển. Quần thể lăng gồm ba miếu: Miếu Bà, Miếu Ông và Lăng Ông Thủy Tướng. Điểm đặc biệt là nơi đây còn lưu giữ bộ xương cá voi lớn nhất Việt Nam. Lễ hội Nghinh Ông Thắng Tam diễn ra hằng năm là một trong những lễ hội lớn nhất vùng Nam Bộ.",7:00 - 19:00,,
,,10.480479187530538,106.76300671903466,Đình Dương Văn Hạnh,temple,vietnamese,1864,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdEd6rRswPpZ2DkaYf2lnHSCVfRVQq98AEXjeWbUWnAB66J_V29tOnIF8YC5YZeQ7tnt78s-Ummr4IYzhgbk194S6po0i-3upRXYdTzMQdYTgEIKpVrAFduAGk0BDPF9T9VkRj=s1360-w1360-h1020-rw,Đình Dương Văn Hạnh là một cơ sở thờ tự dân gian có tên gọi gắn liền với lịch sử của vùng đất Thủ Đức xưa. Tên gọi này tưởng nhớ một nhân vật lịch sử hoặc một vị tiền nhân có công khai phá.,24/7,,
way_1389035107,"('way', 1389035107)",10.64766615,106.78680995288772,Đình Bình Khánh - Mộ Tiền hiền Trần Quang Đạo,temple,vietnamese,,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwl5-qRUBWR_jXqx94cC3Y7-YeEiNN47qmOkKuN7ywpOO3Pq1_M_FxL9W6TS7Dpw9odG2BrOLahS_RNHuGkKdpnT14crbKJq6t7m0sG3YVGU98zzuitXx2RTEvFlAKjikdRIh8tOQ=w408-h306-k-no,"Đình Bình Khánh và Mộ Tiền hiền Trần Quang Đạo là một quần thể di tích lịch sử văn hóa cấp Thành phố, tọa lạc tại phường Bình Khánh, TP. Thủ Đức",24/7,,
way_1064336014,"('way', 1064336014)",10.710742450000001,106.65362730000001,Đình Phú Lạc,temple,vietnamese,1852,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUXPxS6wXZQAgn2beyN4zxHc7eutSBtho6mYOsxXv-JC9d73j-HZya8BVFR0odt81y1SmrnDexfs5K92oXFlGAwosZPwShujHE6Md2byXa1CNabi6BBgf1xou0S37LgIZirtyFbYqtU_NI=s1360-w1360-h1020-rw,"Đình Phú Lạc là một di tích kiến trúc nghệ thuật cấp Thành phố, tọa lạc tại phường Long Trường, TP. Thủ Đức. Ngôi đình này có tuổi đời hơn 200 năm, được xây dựng theo phong cách kiến trúc đình làng truyền thống Nam Bộ, với mái ngói âm dương, các họa tiết chạm khắc tinh xảo.",24/7,,
way_407413903,"('way', 407413903)",10.66879535,106.56807776241035,Đình Bình Trường,temple,vietnamese,1818,vietnamese_folk,https://upload.wikimedia.org/wikipedia/vi/4/49/Congdinh.jpg,"Đình Bình Trường là một ngôi đình cổ kính tọa lạc tại phường Trường Thọ, TP. Thủ Đức, TP.HCM. Đình là nơi thờ Thành hoàng bổn cảnh và các vị tiền nhân đã có công khai phá, gìn giữ vùng đất này. ",24/7,,
way_604845950,"('way', 604845950)",10.7994694,106.74176159999999,Đình An Phú,temple,vietnamese,1900,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSsms4C9cVP8X7VyuW3ydaKZf0m-PYaXIaTKhg9-WdqWnRkiEHOOLPaXXkw_IcYZFOgKd-Tt2bKHFWrRMLOyl-n4Rmzf5s4nI0O5Qtaaer8CbJvRu7AoigollCKl-ehLU0PA62=s1360-w1360-h1020-rw,"Đình An Phú (còn có tên chữ là ""Phước An Miếu Vũ"") là một ngôi đình cổ được xây dựng từ những năm đầu thế kỷ XIX, tọa lạc tại phường An Phú, TP. Thủ Đức (trước đây thuộc Quận 2).",24/7,,
node_4603007782,"('node', 4603007782)",10.8026983,106.7512806,Pháp viện Minh Đăng Quang,pagoda,vietnamese,1968,buddhist,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxf5phy6GvBEQP5Z4GCEB6VNatgS1W31g3Rw1PzhlQz3Yit3enjE9xj-qbZ0tTNqZpm6-p9XLbaS6agDWf7AF1JmP2UrknZuC0WfK9bx4gjTWxSzAAkDcgJSO1Zz3w9vFdbtTEF=s1360-w1360-h1020-rw,"Pháp viện Minh Đăng Quang là một công trình kiến trúc Phật giáo đồ sộ, được xây dựng theo mô hình Tứ động tâm của Phật giáo, thuộc Hệ phái Phật giáo Khất sĩ. ",6:00 - 22:00,,
way_691227614,"('way', 691227614)",10.72343835,107.22279702984092,Chùa Phước Long (Thủ Đức),pagoda,vietnamese,1965,buddhist,https://i1-vnexpress.vnecdn.net/2018/07/17/chuaphuoclong-2-1531825515.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=Y1tTQoe9INrWc3YD85y-Rw,"Ngôi chùa này tọa lạc trên cù lao Bà Sang (cù lao Long Bình), nằm giữa sông Đồng Nai, được ví như một ""ốc đảo tâm linh"" độc đáo. Chùa Châu Đốc 3 hay Chùa Phước Long, thờ Chúa Xứ Thánh Mẫu Châu Đốc, là một địa điểm hành hương nổi tiếng tại TP. Thủ Đức.",7:30 - 22:00,,
way_589315586,"('way', 589315586)",10.84359165,106.76316395,Chùa Nam Thiên Nhất Trụ,pagoda,vietnamese,1977,buddhist,"https://ik.imagekit.io/tvlk/blog/2023/09/go-and-share-chua-nam-thien-nhat-tru-2.webp?tr=q-70,c-at_max,w-1000,h-600","Chùa Nam Thiên Nhất Trụ còn được mệnh danh là ""chùa Một Cột"" của phương Nam, là một công trình kiến trúc Phật giáo độc đáo tại TP. Thủ Đức, TP.HCM. Chùa được xây dựng từ năm 1958, mô phỏng kiến trúc của chùa Một Cột ở Hà Nội nhưng có kích thước nhỏ hơn.",7:00 - 17:30,,
way_321938412,"('way', 321938412)",10.851830799999998,106.75705167754069,Giáo xứ Thủ Đức,church,vietnamese,1879,christian,https://giothanhle.net/wp-content/uploads/2016/10/nha-tho-thu-duc.jpg,"Giáo xứ Thủ Đức là một cộng đoàn Công giáo lớn và có lịch sử lâu đời, tọa lạc tại trung tâm hành chính của Thành phố Thủ Đức",7:00 - 17:30,,
,,10.808898637875734,106.85321587276569,Bảo Tàng Áo Dài,museum,vietnamese,2014,none,https://baotangaodai.com.vn/image/catalog/New%20EG/15161.jpg,"Bảo tàng Áo Dài là không gian trưng bày, tôn vinh và giới thiệu lịch sử áo dài Việt Nam qua nhiều thời kỳ khác nhau. Với bộ sưu tập đa dạng hơn 300 mẫu áo dài, bảo tàng mang đến cái nhìn toàn diện về sự phát triển của trang phục truyền thống này. ",8:30 - 17:30,,
,,10.753250751751624,106.66117158971338,Thất Phủ Thiên Hậu Cung,temple,vietnamese,1760,buddhist,https://www.vietnamairlines.com/~/media/SEO-images/2025%20SEO/Thay%20Anh%20Traffic%20Tieng%20Viet/chua%20ba%20thien%20hau/chua-ba-thien-hau-xay-dung-mai-am-duong-cham-tro-cau-ky-tinh-xao,"Thất Phủ Thiên Hậu Cung, thường được biết đến với tên gọi ngắn gọn là Chùa Bà Thiên Hậu hoặc Miếu Bà Thiên Hậu, là một trong những ngôi miếu cổ nhất và lớn nhất của cộng đồng người Hoa tại TP.HCM. Tọa lạc tại trung tâm Chợ Lớn (Quận 5), ngôi miếu này thờ Thiên Hậu Thánh Mẫu (người Hoa gọi là Má Tổ), vị thần bảo trợ cho người đi biển. Miếu có kiến trúc độc đáo, điêu khắc tinh xảo, và nổi tiếng linh thiêng, đặc biệt là vào dịp Tết Nguyên Tiêu. Miếu đã được công nhận là Di tích kiến trúc nghệ thuật cấp quốc gia.",6:00 - 17:00,,
way_1336757608,"('way', 1336757608)",10.84206775,106.64961915,Đình An Hội,temple,vietnamese,1900,vietnamese_folk,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj0zKB3L3BX_-lRcYDnGt8ILDFl48yCVqRtbgJ0Crt5fj9u3VjhLzz_Pl4inSIPTGe-WBmtXtRg6_qXa2OgkG3OfqNNOW089pWyOCpyQZp3jiQQjwmgGK-vBYrrIMZoO2oTkio15OBw2eyZ6jqAM8UIlbjqEbh8riGifN3gfQb1Dm27ZwMx3hdkX69MJJA/w480-h640/1714661226285anhoi.png,"Đình An Hội là một trong những ngôi đình cổ nhất tại Thành phố Hồ Chí Minh, được xây dựng từ đầu thế kỷ XIX. Đây là một di tích lịch sử - văn hóa cấp quốc gia. ",24/7,,
,,10829761563421300,10669151854637500, Miếu Sa Tân ,temple,vietnamese,,vietnamese_folk,https://images2.thanhnien.vn/528068263637045248/2025/6/7/mieu-sa-tan-17492745686022022081900.jpg,"Miếu Sa Tân (Kỳ Thánh Thủy Long Cung) là một di tích kiến trúc nghệ thuật cấp Thành phố, tọa lạc tại Quận Gò Vấp. Miếu thờ Mẫu Thủy Long, gắn liền với văn hóa tín ngưỡng thờ Mẫu địa phương. Tương truyền, đây là nơi vớt được pho tượng lạ và người dân đã lập miếu thờ cúng, trở nên nổi tiếng linh thiêng, đồng thời cũng là bến đò để đi sang Miếu Nổi Phù Châu ở giữa sông Vàm Thuật.",24/7,,
,,10.812594705970437,106.69461175226597,Chùa Sắc Tứ Tập Phước,pagoda,vietnamese,,buddhist,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Ch%C3%B9a_T%E1%BA%ADp_Ph%C6%B0%E1%BB%9Bc.jpg/500px-Ch%C3%B9a_T%E1%BA%ADp_Ph%C6%B0%E1%BB%9Bc.jpg,"Chùa Sắc Tứ Tập Phước, còn được gọi là chùa Tập Phước, là một ngôi chùa cổ có lịch sử lâu đời (được vua Gia Long sắc tứ năm 1802) tại Quận Bình Thạnh, TP.HCM. Chùa đã được công nhận là Di tích kiến trúc nghệ thuật cấp Thành phố. Nơi đây nổi tiếng với câu chuyện chúa Nguyễn Phúc Ánh từng lánh nạn tại đây khi bị quân Tây Sơn truy đuổi. ",7:00 - 18:00,,
,,10.760320962521504,106.57502271481474,Chùa Long Thạnh (Bình Tân),pagoda,vietnamese,1740,buddhist,https://chonthieng.com/data/uploads/2022/10/CHUA-LONG-THANH-BINH-TAN-TPHCM-6-640x426.jpg,"Chùa Long Thạnh, còn được biết đến với tên gọi Tổ đình Long Thạnh, là một ngôi chùa cổ có lịch sử lâu đời (khoảng 280 năm tuổi), tọa lạc tại Quận Bình Tân, TP.HCM. Chùa từng là một cơ sở Phật học và trung tâm hoằng pháp danh tiếng ở Nam Kỳ lục tỉnh.",7:00 - 18:00,,
way_717669406,"('way', 717669406)",10.75838525,106.60635905000001,Đình Bình Trị Đông,temple,vietnamese,1853,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyNwsI-FCymUGvV4CEGQFhh-Oat1l3VcWPfuYfoU-TSZ0D4v5nIe-MGus_oEV8vhkYuhQRnx5DrVfC6EZ2e0-9Mv3cH_gVCYeW8iiMU_DHFXsW3Ef7OSo0FL5uCDmn51QmtKh0hvw=s901-k-no,"Đình Bình Trị Đông, hay còn gọi là Đình Cây Da Sà, là một di tích lịch sử văn hóa cấp Thành phố. Đình thờ Thành hoàng bổn cảnh và các vị tiền nhân đã khai phá vùng đất này.",24/7,,
,,10.791357125416127,106.60419155730276,Giáo xứ Bình Thuận (Bình Tân),church,modernism,1966,christian,https://tgpsaigon.net/Images/Parish/giao-xu-binh-thuan-15052020_092831.JPG,"Giáo xứ Bình Thuận thuộc Hạt Tân Sơn Nhì, Tổng Giáo phận TP.HCM, nằm tại Quận Bình Tân. Giáo xứ được thành lập vào năm 1966 và được tái lập năm 1996. Đây là một cộng đoàn Công giáo lớn với bổn mạng là Đức Mẹ Mân Côi.",5:00 - 17:30,,
,,10.752436274988844,106.67617626597202,Giáo xứ Thánh Phaolô (Bình Tân),church,contemporary,1961,christian,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx60Pic-opKfKAOo8fQEv7-GNV2WEpa7q3ucSL4uqQb-frui76BBylptNEKHm1VPkBQ0WRwzlcl5qN7sYSYCpsxJnn3Qk29pPICb3R4f44mkzJidUv1w0y65ZJS3sH3Iw1cIlKlO8hIxEI=s1024-v1,"Giáo xứ Thánh Phaolô, còn được biết đến với tên gọi Nhà thờ Thánh Phaolô Tên Lửa, là một trong những giáo xứ lớn và có kiến trúc hiện đại tại Quận Bình Tân, thuộc Tổng Giáo phận TP.HCM.",5:00 - 17:30,,
,,10.780793700158094,106.61590496107476,Giáo xứ Thiên Ân,church,"french, modernism, east_asia",2001,christian,https://tgpsaigon.net/Images/Parish/giao-xu-thien-an-15052020_101445.JPG,"Giáo xứ Thiên Ân là một cộng đoàn Công giáo thuộc Tổng Giáo phận TP.HCM, tọa lạc tại Quận Tân Phú. ",5:00 - 17:30,,
,,10.793497434123566,106.61964171074689,Giáo xứ Tân Thái Sơn,church,"east_asia, contemporary",1956,christian,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyibZn-1GcXl2vl-Mu1DBqk5u-jYb538zWfYYETfUwt6xI94eyjKwbP0IbZuQS56HfrbVC49xUWZudEMwfxuYM-QdOz6pC_sODtbxSQSLLY1jKc8FzMH0DWbqOTh087YX2Cp1Gjew=s1024-v1,"Giáo xứ Tân Thái Sơn được thành lập vào năm 1957, thuộc Tổng Giáo phận TP.HCM. Tên gọi này bắt nguồn từ việc nơi đây là trại định cư của những người di cư gốc Thái Bình vào Sài Gòn.",5:00 - 17:30,,
,,10.791340528928261,106.63513978179796,Giáo xứ Tân Phú,church,"modernism, brutalism",1963,christian,https://tgpsaigon.net/Images/Parish/giao-xu-tan-phu-15052020_093540.JPG,"Giáo xứ Tân Phú là một trong những giáo xứ lớn và có lịch sử lâu đời tại Quận Tân Phú, TP.HCM, thuộc Tổng Giáo phận TP.HCM. ",5:00 - 17:30,,
,,10.788095229546396,106.65053369729922,Giáo xứ Phú Trung,church,"contemporary, french",1974,christian,https://tgpsaigon.net/Images/Parish/giao-xu-phu-trung-21052020_125019.JPG,"Giáo xứ Phú Trung là một cộng đoàn Công giáo thuộc Tổng Giáo phận TP.HCM, nằm tại Quận Tân Phú.",5:00 - 17:00,,
,,10.7742438,106.63047834927225,Giáo xứ Phú Thọ Hòa,church,modernism,1965,christian,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKxWnU5Ly7svimy8TRv0J3uSMf5f-fH2rhsCiauiR5tl33jDVct6x1E3vKvX5HRAu-2EMl11gGM5145dLuSBJNARo0eppPt6Cts6FMy1H52VuDhAMPuoobwtNR4CnAVb3fbE7RrO3LxBve=s1354-k-no,"Giáo xứ Phú Thọ Hòa là một cộng đoàn Công giáo lâu đời tại Quận Tân Phú, TP.HCM, thuộc Tổng Giáo phận TP.HCM.",5:00 - 17:30,,
way_1309226747,"('way', 1309226747)",10.79506170385674,106.64908119451388,Giáo xứ Đắc Lộ,church,contemporary,1958,christian,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPO-gt4GWowe87KWE6ZfPn8dq_S6W6ICXHlMZDBWef02TjkQaU12Xx2orcKTef-WsC7H_5x9o7KRamggKJLSDhyrPfX0eAWW_XN5c7QobI8jCVMWBDzGLoNCL3v4QFEQxi9UMs=s1024-v1,"Giáo xứ Đắc Lộ là một cộng đoàn Công giáo thuộc Tổng Giáo phận TP.HCM. Giáo xứ được thành lập vào năm 1958, với bổn mạng là Thánh Gioan Baotixita. Tên gọi này được đặt để tưởng nhớ công lao của giáo sĩ Alexandre de Rhodes (hay còn gọi là Cha Đắc Lộ), người đã có công lớn trong việc truyền giáo và khai sinh chữ Quốc ngữ tại Việt Nam.",7:00 - 17:00,,
,,10.84255475,106.69678917444853,Đình Hanh Phú,temple,vietnamese,,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkx6dt2AzCae_XvX43e8swn2WtrOdTOMFyYkY77eYQIBENsUUiweWuJLL55f7-DuP4Uch-GcbcZbRwu7cjuVQRKTEAw-Sm-HB5V7p6L1Kr_wLkXOoj_Y0GBSZ0EiAQ4sIXCU74=s3072-v1," Đình Hanh Phú là một di tích lịch sử quan trọng, nằm ở phường An Phú Đông, Quận 12, TP.HCM. Trong thời kỳ kháng chiến chống Pháp, ngôi đình này từng là kho lương thực của Ban Tiếp tế tỉnh Gia Định tại căn cứ địa An Phú Đông. Đình đã được UBND TP.HCM công nhận là di tích lịch sử cấp Thành phố.",24/7,,
way_496910212,"('way', 496910212)",10.82687565,106.61297740212134,Đền thờ Nguyễn Ảnh Thủ,temple,vietnamese,1890,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0YD9erqRI2cplQoKdeLiCHfhmu4mGDl2VT-8MDpZ-svAbnJ4tmV2lnTkT8tTes-yAInclui8hqmW85KORQ2Uvi9WdCasPivh5jh95X799XtV24H0_kSP7LReg67ZzZiVyKZaH=s901-k-no,"Đền thờ Nguyễn Ảnh Thủ là một di tích lịch sử cấp Thành phố, được nhân dân lập để tưởng nhớ vị anh hùng yêu nước Nguyễn Ảnh Thủ (1821–1871).",7:00 - 17:00,,
way_1447167711,"('way', 1447167711)",10.76583375,106.67167786888949,Chùa Ấn Quang,pagoda,vietnamese,1948,buddhist,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwnaICsKBtD-HCPZjll5omUsL7dPJWH6RfkZO8FFps9SPZpBSx7XT6L7AzNniD0fCGYblaGjT-Fy73fqRJWnBDRStTywz2UYdLAT8-UgEN3RxI6f940yDbWzlnbFN_p2KPNCct34Q=s901-k-no,"Chùa Ấn Quang, hay còn gọi là Tổ đình Ấn Quang, là một trong những ngôi chùa cổ và có vai trò quan trọng trong lịch sử Phật giáo Việt Nam hiện đại, đặc biệt là Phật giáo miền Nam. Chùa được Hòa thượng Thích Trí Hữu xây dựng vào năm 1948.",6:00 - 18:00,,
way_585932824,"('way', 585932824)",10.602495,107.0626609,Chùa Từ Nghiêm,pagoda,vietnamese,1955,buddhist,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEzsF4QftT5TFde49kqzG2OO6XLwCOeDioMoCbSOMAmo_UR6VWiHC_Jpae3hgsj1H5eTGZkL88zWJFoXhHEMruJGQX8oH0LRpQ7BkJrzz2zDlE8cF5BgvOhbaZTjG5Fsgc6ZQX=s1354-k-no," Chùa Từ Nghiêm là một ngôi chùa ni tọa lạc tại Quận 10, TP.HCM, được thành lập từ những năm 1950 và chính thức giao cho Ni giới vào năm 1957. ",4:00 - 22:00,,
node_5770166509,"('node', 5770166509)",10.735216341148988,106.63781577993818,Chùa Long Hoa (Quận 8),pagoda,vietnamese,1958,buddhist,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqDJZ9lCKAqcg5DUxmXiVRb6MQTx1B7XEZ9Xw_OBx5H3zfBygK7e3ZplFD-_TUFGiJmYTek3c6LjgjatX7Nr-EnxuFJXe5Az4b2QDM1tkN8quoYymB02cNtaUPsVwk3AJTsIoy=s1031-k-no,"Chùa Long Hoa thuộc Phật giáo Hoa tông, được Hòa thượng Thượng Siêu Hạ Trần xây dựng vào năm 1958 tại Quận 8, TP.HCM. Chùa có không gian rộng rãi, khang trang và thường xuyên tổ chức các hoạt động từ thiện.",6:00 - 18:00,,
,,10.747586324596828,106.66892778142673,Chùa An Phú (Chùa Miểng Sành),pagoda,vietnamese,1960,buddhist,https://lh3.googleusercontent.com/geougc-cs/AMBA38uhwDAHPzqhb9p5oUSBUq7IiAo2XYKQBN8wijjMNKTgYblU_ohtjdBThmeZX-JyBusfCfdtVDbO42GGGNufzuDZBxhe0jM_cETdXDrW8_gxbj4FG3Rpj1lpoOIJA5-X8QvP8uWlA0z4a57_=s1024-v1,"Chùa An Phú, còn được biết đến với tên dân gian là ""chùa Miểng Sành"", nằm tại Quận 8, TP.HCM. Điểm đặc biệt của ngôi chùa này là gần như toàn bộ công trình được trang trí bằng hàng chục tấn mảnh sành, sứ vỡ từ chén, bát, dĩa, ấm trà.",7:00 - 18:00,,
,,10.752959944924465,106.63631189300163,Chùa Giác Hải (Quận 6),pagoda,vietnamese,1887,buddhist,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgRBFe62xUyBuMo9dx9hwjLdSzWzQAy1pvIHyWsPOdhSWZr2Y5vv1TD2EdqvVBvDYg2X8S9hGXxqlNdg9qjcDKgn3JNfkf5Hgy0BzszkOyg1wn-sNUDG5RElgHwdXq1lPzI6UL=s3072-v1," Chùa Giác Hải là một ngôi chùa cổ nằm tại Quận 6, TP.HCM, được thành lập vào năm 1887. Chùa ban đầu có tên là Giác Sơn, sau này được đổi tên thành Giác Hải.",7:00 - 18:00,,
,,10.760739650435303,106.67356938844085,"Đình Hòa Bình, Công viên Hòa Bình",temple,korean,1972,vietnamese_folk,https://media.urbanistnetwork.com/urbanistvietnam/articleimages/2022/03/13/dinhhanquoc/dinhhanquoc1h.webp,"Công viên Hòa Bình là một không gian xanh công cộng. Đây là địa điểm giải trí và thư giãn của người dân địa phương, với nhiều cây xanh và các khu vực dành cho trẻ em.",24/7,,
,,10.7428703,106.61607778214355,Chùa Huệ Nghiêm,pagoda,vietnamese,1962,buddhist,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZNzF8Ha8mrrdWAvbgq5Q4fggP6KTaah0QP-k-PehJXGRy4xNlR9j486wtKt5lbbsDh1xOdou6UVOBgzx9iYq-zZ7yOmjZyBbINkPKy4yiQR75nENlB3LJNudrcrf-fnjzNSi2=s1024-v1,"Chùa Huệ Nghiêm, còn được biết đến là Phật học viện Huệ Nghiêm, là một trong những ngôi tự viện lâu đời ở Sài Gòn. Chùa được Hòa thượng Thích Thiện Hòa khai sáng từ năm 1962. Đây là nơi chuyên tu học và hành trì giới luật của các tăng sĩ, đặc biệt là tại Giới đài viện Huệ Nghiêm. ",,,
way_493155224,"('way', 493155224)",10.75074148820402,106.65842756330763,Khu nhà cổ Hải Thượng Lãn Ông,residential,french,,none,https://nld.mediacdn.vn/QDgVqccccccccccccp8ccccccccccc/Image/2013/05/NewFolder-1/bontontphcm2_4a197.jpg,"Khu nhà cổ và Phố thuốc Bắc Hải Thượng Lãn Ông là một khu vực thương mại lâu đời tại Quận 5, TP.HCM, nổi tiếng với kiến trúc độc đáo của người Hoa, các cửa hàng bán thuốc bắc truyền thống và là trung tâm bán lồng đèn, đồ trang trí vào các dịp lễ hội.",8:00 - 18:00,sunday,
,,10.7595579,106.6960010152788,Đình Vĩnh Hội,temple,vietnamese,1820,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOEkFhwRJvKUIVHRzmxNX8gOo6wfmvHxARcAP8dZ9llH9MccLsmWWqETt5oKqHCa9ScrdSHeDIyFjt9Eugd4I7ieEX7do206VSPEEJO8c7L8VJz7kuosV4q0Wb24cJ__3ny87Z=s901-k-no,"Đình Vĩnh Hội là một di tích kiến trúc nghệ thuật cấp Thành phố, được xây dựng từ năm 1820.",24/7,,
way_187949842,"('way', 187949842)",10.7642378,106.70818691487378,Đình Khánh Hội,temple,vietnamese,1852,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxxrwCURxGBhBV3gNA8BiUQrhoZJ1ij0DWi1egF9ZeiA4erKs7xCi3j0VTYhudBWzpJ00IaUaETHTzG75bWo1w78yxpc9NOULGyEJKVpQiHbaUxZmeDNNgfTGQ8VHg0MunpY4=s1024-v1,"Đình Khánh Hội là một di tích kiến trúc nghệ thuật cấp thành phố. Đình được thành lập từ năm 1852 và tái lập vào năm 1937. Tọa lạc trên đường Nguyễn Tất Thành, đình là một không gian linh thiêng, giữ được nét cổ kính, là điểm đến văn hóa nổi bật ở Quận 4.",7:00 - 19:00,,
way_683697157,"('way', 683697157)",10.783693179566141,106.68763205922905,Bảo tàng Phụ nữ Nam bộ,museum,modernism,1985,none,https://top9.com.vn/wp-content/uploads/2020/10/30BTphunu01JPG.jpg,"Bảo tàng Phụ nữ Nam bộ được thành lập vào năm 1985. Đây là nơi lưu giữ và trưng bày các hiện vật, hình ảnh, tài liệu về lịch sử đấu tranh, truyền thống văn hóa và những đóng góp to lớn của phụ nữ miền Nam trong các cuộc kháng chiến và xây dựng đất nước. Bảo tàng có nhiều bộ sưu tập quý giá về trang phục, trang sức và phong tục của phụ nữ Nam Bộ qua các thời kỳ.",7:30 - 17:00,,
,,10.779723530231266,106.69213905859283,Bảo tàng Chứng tích Chiến tranh,museum,contemporary,1975,none,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAYH00V0jht2ZkUmZ-BB7IDP1vZ4KhSqjRw4U0CLEtd1sJunQ8sPsjEOa0OFUlQSRBcWH6t3jW5FdEadxLE4I25vhK2KP2d8LW3I_jkrT0xp9YUk4E2Y1-3OJFJnl4uKXK04Z-=s1024-v1,"ảo tàng Chứng tích Chiến tranh là một bảo tàng lịch sử nổi tiếng tại Thành phố Hồ Chí Minh, chuyên nghiên cứu, sưu tầm, lưu trữ và trưng bày các tài liệu, hình ảnh, hiện vật về những chứng tích, tội ác và hậu quả của các cuộc chiến tranh gây ra đối với Việt Nam. Bảo tàng lưu giữ hơn 20.000 tài liệu, hiện vật quý giá do các cựu chiến binh, nhà báo và bạn bè quốc tế trao tặng, là một không gian đối thoại và hòa giải, nhắc nhở về giá trị của hòa bình.",7:30 - 17:30,,
,,10.78651705,106.68485975,Đình Xuân Hòa,temple,vietnamese,1880,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLtqvFO60ZAzW1m4RBdFLBRY3qfgk_Kj1np7LojDMgImm_QdE6mLWMpM6hu1ktPWeuQi1lbuGKFOLHdYA8MfJiwXx_pN1iEx6HuNxXmTIuDv27jtjYxxxpiU9zyQwd2FJopVsr=s901-k-no,"Đình Xuân Hòa là một di tích lịch sử - văn hóa cổ kính, mang đậm dấu ấn văn hóa làng xã xưa giữa lòng Thành phố Hồ Chí Minh. Đình được xây dựng vào thế kỷ 19, là nơi thờ Thành Hoàng và các vị tiền hiền, hậu hiền, thể hiện phong tục, tín ngưỡng và sự đoàn kết của người dân địa phương.",7:30 - 17:00,"saturday, sunday",
way_1381826602,"('way', 1381826602)",10.7555057021611,106.66186283784519,Miếu Bà Thiên Hậu Thánh Mẫu,temple,chinese,1760,chinese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHkquJcZvX7JxXF6ZKkZ-ubkPwic97cMtpEb9aik9UVPHcznePU5CKneDsiurM7GP0aB5HSn-IcBuH8_9vj0fGVJMrhhcl2w5vUoCsPJPJPej9wv1TVTSw8rRUjh5K4tW5pMdv=s901-k-no,"Đây là một trong những cơ sở tín ngưỡng cổ nhất và linh thiêng nhất của cộng đồng người Hoa tại Sài Gòn, được xây dựng vào khoảng năm 1760. Chùa thờ Thiên Hậu Thánh Mẫu (Mazu), vị nữ thần bảo trợ cho người đi biển. Công trình nổi bật với kiến trúc truyền thống Trung Hoa tinh xảo, với nhiều đồ thờ tự, hương vòng lớn và các cặp liễn đối, hoành phi cổ kính, thu hút đông đảo du khách và người dân địa phương đến cầu bình an.",6:00 - 17:30,,
